dataset,sample_key,subject,session,recording,story,block,eligible,split,leakage_guard
ds004703,sub-SD010_ses-01_task-PassiveListen__trial-0,sub-SD010,ses-01,sub-SD010_ses-01_task-PassiveListen,welcome,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_24_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_26_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_25_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_26_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_24_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-060_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-060,ses-varyingStories07,sub-060_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_24_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_26_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_27_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf,podcast_27,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-061_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,sub-061,ses-varyingStories07,sub-061_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-podcast_24_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_26_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_25_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-062_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_27_eeg.npy,sub-062,ses-varyingStories07,sub-062_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf,podcast_27,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_1_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf,audiobook_14_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_2_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf,audiobook_14_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-podcast_28_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf,podcast_28,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_30_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf,podcast_30,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf,podcast_31,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-063_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_29_eeg.npy,sub-063,ses-varyingStories08,sub-063_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf,podcast_29,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-podcast_31_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf,podcast_31,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-podcast_30_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf,podcast_30,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_1_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf,audiobook_14_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-audiobook_14_2_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf,audiobook_14_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_28_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf,podcast_28,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-064_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_29_eeg.npy,sub-064,ses-varyingStories08,sub-064_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf,podcast_29,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_30_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf,podcast_30,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf,audiobook_14_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf,audiobook_14_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-podcast_29_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf,podcast_29,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf,podcast_31,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-065_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_28_eeg.npy,sub-065,ses-varyingStories08,sub-065_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf,podcast_28,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_29_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf,podcast_29,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf,audiobook_14_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf,audiobook_14_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-07_desc-preproc-audio-podcast_31_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-07_eeg.bdf,podcast_31,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_30_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf,podcast_30,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-066_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_28_eeg.npy,sub-066,ses-varyingStories08,sub-066_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf,podcast_28,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
